filename,width,height,class,xmin,ymin,xmax,ymax,labels
../../dataset/train/XML/vf_TP_2015_Jul_17_230031_ARBO.jpg,1280,960,TLE,237,622,293,657,1
../../dataset/train/XML/hf_TP_2016_Jul_30_202605_AGO.jpg,1280,960,TLE,1000,168,1047,204,1
../../dataset/train/XML/011623_ARBO-TP_2020_Jun_12_235901_AGO.jpg,1280,960,TLE,1059,609,1127,678,1
../../dataset/train/XML/023644_ARBO-TP_2015_Jul_17_230644_ARBO.jpg,1280,960,TLE,225,211,345,389,1
../../dataset/train/XML/vf_TP_2014_Aug_05_013140_ARBO.jpg,1280,960,TLE,283,808,317,838,1
../../dataset/train/XML/hf_TP_2019_Jun_20_234258_AGO.jpg,1280,960,TLE,891,228,1002,341,1
../../dataset/train/XML/TP_2016_Jun_26_000430_ARBO.jpg,1280,960,TLE,842,31,958,131,1
../../dataset/train/XML/TP_2017_May_30_210243_AGO.jpg,1280,960,TLE,646,908,672,942,1
../../dataset/train/XML/hf_TP_2014_Aug_05_013140_ARBO.jpg,1280,960,TLE,962,121,996,151,1
../../dataset/train/XML/rotated33_TP_2015_Jul_17_230031_ARBO.jpg,1280,960,TLE,283,463,321,490,1
../../dataset/train/XML/rotated11_TP_2019_Aug_11_230047_AGO.jpg,1280,960,TLE,398,840,457,884,1
../../dataset/train/XML/TP_2015_Jul_17_224037_ARBO.jpg,1280,960,TLE,210,313,257,347,1
../../dataset/train/XML/hf_TP_2020_Aug_13_004349_VAZEC.jpg,1280,960,TLE,142,671,196,703,1
../../dataset/train/XML/1_013723_VAZEC-TP_2016_Jun_25_235839_ARBO.jpg,1280,960,TLE,272,395,400,522,1
../../dataset/train/XML/1_013254_ARBO-TP_2014_Aug_05_013140_ARBO.jpg,1280,960,TLE,283,121,317,151,1
../../dataset/train/XML/222031_AGO-TP_2016_Jul_30_202605_AGO.jpg,1280,960,TLE,231,168,278,204,1
../../dataset/train/XML/TP_2019_Jun_20_234258_AGO.jpg,1280,960,TLE,277,228,388,341,1
../../dataset/train/XML/rotated-6_TP_2021_Jun_27_002808_ARBO.jpg,1280,960,TLE,294,172,365,253,1
../../dataset/train/XML/214828_ARBO-TP_2021_Jun_27_002808_ARBO.jpg,1280,960,TLE,244,171,311,256,1
../../dataset/train/XML/TP_2021_Jun_27_000354_AGO.jpg,1280,960,TLE,207,114,303,220,1
../../dataset/train/XML/vf_TP_2015_Jul_17_230644_ARBO.jpg,1280,960,TLE,225,570,345,748,1
../../dataset/train/XML/vf_TP_2021_Jul_08_235815_AGO.jpg,1280,960,TLE,187,224,214,255,1
../../dataset/train/XML/TP_2017_Aug_18_210409_AGO.jpg,1280,960,TLE,105,562,152,641,1
../../dataset/train/XML/TP_2017_Jul_20_203525_ARBO.jpg,1280,960,TLE,233,305,264,357,1
../../dataset/train/XML/3_003547_VAZEC-TP_2017_Aug_18_210409_AGO.jpg,1280,960,TLE,105,562,152,641,1
../../dataset/train/XML/TP_2020_Aug_13_004349_VAZEC.jpg,1280,960,TLE,1083,671,1137,703,1
../../dataset/train/XML/hf_TP_2015_Jul_17_230031_ARBO.jpg,1280,960,TLE,986,302,1042,337,1
../../dataset/train/XML/rotated-14_TP_2020_Aug_13_004349_VAZEC.jpg,1280,960,TLE,966,706,1018,740,1
../../dataset/train/XML/TP_2020_Jun_12_235901_AGO.jpg,1280,960,TLE,1059,609,1127,678,1
../../dataset/train/XML/rotated42_TP_2016_May_23_201701_ARBO.jpg,1280,960,TLE,315,498,351,537,1
../../dataset/train/XML/211624_AGO-TP_2020_Aug_13_004349_VAZEC.jpg,1280,960,TLE,1083,671,1137,703,1
../../dataset/train/XML/TP_2014_Aug_05_013140_ARBO.jpg,1280,960,TLE,283,121,317,151,1
../../dataset/train/XML/024127_VAZEC-TP_2019_Jun_20_234258_AGO.jpg,1280,960,TLE,277,228,388,341,1
../../dataset/train/XML/vf_TP_2015_Jul_17_224037_ARBO.jpg,1280,960,TLE,210,612,257,646,1
../../dataset/train/XML/TP_2014_Aug_05_000233_ARBO.jpg,1280,960,TLE,1129,447,1207,521,1
../../dataset/train/XML/vf_TP_2020_Aug_13_004349_VAZEC.jpg,1280,960,TLE,1083,256,1137,288,1
../../dataset/train/XML/rotated1_TP_2015_Jul_17_230644_ARBO.jpg,1280,960,TLE,225,222,347,398,1
../../dataset/train/XML/hf_TP_2016_Jul_11_215813_ARBO.jpg,1280,960,TLE,1011,510,1053,573,1
../../dataset/train/XML/rotated-12_TP_2016_Jun_25_235839_ARBO.jpg,1280,960,TLE,327,352,435,472,1
../../dataset/train/XML/rotated37_TP_2016_Jun_25_215513_AGO.jpg,1280,960,TLE,394,256,460,304,1
../../dataset/train/XML/hf_TP_2017_Jul_20_211430_ARBO.jpg,1280,960,TLE,999,393,1069,520,1
../../dataset/train/XML/rotated0_TP_2020_Jun_12_233745_KNM.jpg,1280,960,TLE,1021,439,1062,475,1
../../dataset/train/XML/hf_TP_2015_Jul_17_223851_ARBO.jpg,1280,960,TLE,1007,285,1049,320,1
../../dataset/train/XML/rotated-17_TP_2017_Jul_20_203525_ARBO.jpg,1280,960,TLE,339,267,377,310,1
../../dataset/train/XML/hf_TP_2021_Jul_15_005801_ARBO.jpg,1280,960,TLE,97,160,158,232,1
../../dataset/train/XML/021429_ARBO-TP_2016_Jun_26_000430_ARBO.jpg,1280,960,TLE,842,31,958,131,1
../../dataset/train/XML/vf_TP_2021_Jun_27_000354_AGO.jpg,1280,960,TLE,207,739,303,845,1
../../dataset/train/XML/1_220948_ARBO-TP_2016_Jun_25_220052_AGO_copy.jpg,1280,960,TLE,605,84,644,137,1
../../dataset/train/XML/2_213810_ARBO-TP_2015_Jul_17_230031_ARBO_copy_2.jpg,1280,960,TLE,270,234,310,260,1
../../dataset/train/XML/rotated15_TP_2016_Jul_30_202605_AGO.jpg,1280,960,TLE,211,367,250,398,1
../../dataset/train/XML/vf_TP_2015_Jul_17_223851_ARBO.jpg,1280,960,TLE,230,639,272,674,1
../../dataset/train/XML/vf_TP_2017_Jul_05_231212_AGO_copy.jpg,1280,960,TLE,473,32,517,90,1
../../dataset/train/XML/1_220836_ARBO-TP_2018_Aug_14_010305_ARBO.jpg,1280,960,TLE,305,77,351,130,1
../../dataset/train/XML/vf_TP_2017_Jul_20_203525_ARBO.jpg,1280,960,TLE,233,603,264,655,1
../../dataset/train/XML/TP_2021_Jul_08_235815_AGO.jpg,1280,960,TLE,187,703,214,734,1
../../dataset/train/XML/vf_TP_2020_Jul_10_201616_ARBO.jpg,1280,960,TLE,243,325,276,353,1
../../dataset/train/XML/vf_TP_2020_Jun_12_235901_AGO.jpg,1280,960,TLE,1059,281,1127,350,1
../../dataset/train/XML/rotated-10_TP_2014_Aug_05_013140_ARBO.jpg,1280,960,TLE,409,120,434,144,1
../../dataset/train/XML/rotated-25_TP_2021_Jun_27_000354_AGO.jpg,1280,960,TLE,408,147,516,205,1
../../dataset/train/XML/rotated-19_TP_2016_May_23_204552_AGO.jpg,1280,960,TLE,498,212,572,259,1
../../dataset/train/XML/221147_ARBO-TP_2017_Jul_20_203525_ARBO.jpg,1280,960,TLE,233,305,264,357,1
../../dataset/train/XML/005744_ARBO-TP_2020_Jun_12_230106_ARBO.jpg,1280,960,TLE,1082,482,1170,680,1
../../dataset/train/XML/hf_TP_2021_Jun_27_000354_AGO.jpg,1280,960,TLE,976,114,1072,220,1
../../dataset/train/XML/rotated27_TP_2016_May_28_211341_ARBO_copy.jpg,1280,960,TLE,634,726,701,779,1
../../dataset/train/XML/vf_TP_2020_Jul_10_210308_ARBO.jpg,1280,960,TLE,229,285,348,404,1
../../dataset/train/XML/hf_TP_2016_Jun_25_235433_ARBO.jpg,1280,960,TLE,890,306,1000,507,1
../../dataset/train/XML/hf_TP_2020_Jun_12_230106_ARBO.jpg,1280,960,TLE,109,482,197,680,1
../../dataset/train/XML/rotated-16_TP_2014_Aug_04_235131_ARBO.jpg,1280,960,TLE,1027,544,1104,618,1
../../dataset/train/XML/rotated28_TP_2017_May_30_210243_AGO.jpg,1280,960,TLE,803,721,837,750,1
../../dataset/train/XML/011503_ARBO-TP_2021_Jul_08_235815_AGO.jpg,1280,960,TLE,187,703,214,734,1
../../dataset/train/XML/vf_TP_2019_Jun_13_204519_AGO-Spec.jpg,1280,960,TLE,938,156,988,208,1
../../dataset/train/XML/vf_TP_2016_May_28_211341_ARBO_copy.jpg,1280,960,TLE,453,72,518,128,1
../../dataset/train/XML/rotated-16_TP_2020_Jul_10_213222_ARBO_copy_2.jpg,1280,960,TLE,327,563,352,581,1
../../dataset/train/XML/hf_TP_2016_Jun_25_235839_ARBO.jpg,1280,960,TLE,879,395,1007,522,1
../../dataset/train/XML/020353_VAZEC-TP_2019_Aug_11_230047_AGO.jpg,1280,960,TLE,287,876,345,920,1
../../dataset/train/XML/hf_TP_2019_Aug_11_230047_AGO.jpg,1280,960,TLE,933,876,991,920,1
../../dataset/train/XML/TP_2020_Jun_12_235901_ARBO_copy_4.jpg,1280,960,TLE,1047,637,1083,665,1
../../dataset/train/XML/rotated22_TP_2021_Jul_15_005353_ARBO.jpg,1280,960,TLE,916,133,964,177,1
../../dataset/train/XML/TP_2017_Jul_21_200016_VAZEC.jpg,1280,960,TLE,1070,246,1125,323,1
../../dataset/train/XML/TP_2017_Jul_20_211430_ARBO.jpg,1280,960,TLE,209,393,279,520,1
../../dataset/train/XML/023155_VAZEC-TP_2020_Jun_12_235901_ARBO_copy_4.jpg,1280,960,TLE,1047,637,1083,665,1
../../dataset/train/XML/rotated-2_TP_2020_Jul_10_201616_ARBO.jpg,1280,960,TLE,211,543,244,571,1
../../dataset/train/XML/TP_2020_Jul_10_213222_KNM.jpg,1280,960,TLE,137,294,188,352,1
../../dataset/train/XML/rotated-31_TP_2020_Jun_12_230106_ARBO.jpg,1280,960,TLE,861,638,1004,758,1
../../dataset/train/XML/vf_TP_2014_Aug_04_235131_ARBO.jpg,1280,960,TLE,1120,446,1191,527,1
../../dataset/train/XML/TP_2020_Jun_26_231535_AGO.jpg,1280,960,TLE,912,867,960,914,1
../../dataset/train/XML/rotated-8_TP_2018_Aug_14_192509_VAZEC.jpg,1280,960,TLE,977,620,1027,668,1
../../dataset/train/XML/014556_VAZEC-TP_2021_Jul_15_005353_ARBO.jpg,1280,960,TLE,1129,161,1171,212,1
../../dataset/train/XML/TP_2021_Jun_22_000324_ARBO.jpg,1280,960,TLE,299,683,360,756,1
../../dataset/train/XML/rotated2_TP_2020_Jun_12_235901_AGO_copy.jpg,1280,960,TLE,1065,545,1122,587,1
../../dataset/train/XML/vf_TP_2016_Jun_25_215513_AGO.jpg,1280,960,TLE,566,857,674,930,1
../../dataset/train/XML/rotated-6_TP_2017_Jul_21_204433_KNM.jpg,1280,960,TLE,201,155,275,221,1
../../dataset/train/XML/TP_2018_Aug_14_010305_ARBO.jpg,1280,960,TLE,305,77,351,130,1
../../dataset/train/XML/hf_TP_2016_Jun_25_215513_AGO.jpg,1280,960,TLE,605,29,713,102,1
../../dataset/train/XML/hf_TP_2017_Jul_21_204433_KNM.jpg,1280,960,TLE,1066,163,1139,230,1
../../dataset/train/XML/215304_ARBO-TP_2016_Jun_25_215513_AGO.jpg,1280,960,TLE,566,29,674,102,1
../../dataset/train/XML/hf_TP_2017_Jul_05_231212_AGO_copy.jpg,1280,960,TLE,762,869,806,927,1
../../dataset/train/XML/TP_2020_Jun_12_230106_ARBO.jpg,1280,960,TLE,1082,482,1170,680,1
../../dataset/train/XML/hf_TP_2016_Aug_29_012815_ARBO.jpg,1280,960,TLE,1006,306,1044,338,1
../../dataset/train/XML/031808_VAZEC-TP_2019_Jun_20_234128_Senec.jpg,1280,960,TLE,336,227,401,324,1
../../dataset/train/XML/024747_AGO-TP_2021_Jul_09_202052_AGO.jpg,1280,960,TLE,886,48,954,104,1
../../dataset/train/XML/215921_ARBO-TP_2017_Jul_05_232126_ARBO.jpg,1280,960,TLE,401,792,436,836,1
../../dataset/train/XML/TP_2017_Jul_05_232126_ARBO.jpg,1280,960,TLE,401,792,436,836,1
../../dataset/train/XML/024127_ARBO-TP_2017_Jul_20_211430_ARBO.jpg,1280,960,TLE,209,393,279,520,1
../../dataset/train/XML/hf_TP_2020_Jun_26_231535_AGO.jpg,1280,960,TLE,319,867,367,914,1
../../dataset/train/XML/rotated4_TP_2017_Jul_05_231212_AGO_copy.jpg,1280,960,TLE,507,844,552,899,1
../../dataset/train/XML/vf_TP_2019_Jun_06_213039_AGO.jpg,1280,960,TLE,224,152,256,185,1
../../dataset/train/XML/TP_2016_May_28_211341_ARBO_copy.jpg,1280,960,TLE,453,831,518,887,1
../../dataset/train/XML/vf_TP_2021_Jun_22_000324_ARBO.jpg,1280,960,TLE,299,203,360,276,1
../../dataset/train/XML/TP_2016_Jun_25_235433_ARBO.jpg,1280,960,TLE,279,306,389,507,1
../../dataset/train/XML/021145_VAZEC-TP_2020_Jun_12_233745_KNM.jpg,1280,960,TLE,1021,396,1070,430,1
../../dataset/train/XML/vf_TP_2017_May_30_205827_ARBO.jpg,1280,960,TLE,386,74,526,165,1
../../dataset/train/XML/232108_ARBO-TP_2017_Jul_05_231212_AGO_copy.jpg,1280,960,TLE,473,869,517,927,1
../../dataset/train/XML/215646_VAZEC-TP_2020_Jul_10_213222_KNM.jpg,1280,960,TLE,137,294,188,352,1
../../dataset/train/XML/rotated-26_TP_2016_Jun_25_220052_AGO_copy.jpg,1280,960,TLE,794,244,871,304,1
../../dataset/train/XML/hf_TP_2016_Jun_25_220052_AGO_copy.jpg,1280,960,TLE,635,84,674,137,1
../../dataset/train/XML/rotated11_TP_2020_Jul_22_004051_ARBO.jpg,1280,960,TLE,311,172,423,257,1
../../dataset/train/XML/TP_2017_Jul_21_204433_KNM.jpg,1280,960,TLE,141,163,214,230,1
../../dataset/train/XML/024051_VAZEC-TP_2016_Aug_29_012815_ARBO.jpg,1280,960,TLE,234,306,272,338,1
../../dataset/train/XML/rotated-44_TP_2021_Jun_22_000324_ARBO.jpg,1280,960,TLE,300,424,351,482,1
../../dataset/train/XML/010048_VAZEC-TP_2021_Jun_27_002349_ARBO.jpg,1280,960,TLE,246,168,304,242,1
../../dataset/train/XML/hf_TP_2021_Jun_27_002349_AGO.jpg,1280,960,TLE,1029,169,1068,216,1
../../dataset/train/XML/vf_TP_2019_Jun_20_234128_Senec.jpg,1280,960,TLE,336,635,401,732,1
../../dataset/train/XML/220935_ARBO-TP_2020_Jul_10_201616_ARBO.jpg,1280,960,TLE,243,606,276,634,1
../../dataset/train/XML/TP_2020_Jul_10_201616_ARBO.jpg,1280,960,TLE,243,606,276,634,1
../../dataset/train/XML/025257_VAZEC-TP_2016_May_28_211341_ARBO_copy.jpg,1280,960,TLE,453,831,518,887,1
../../dataset/train/XML/202812_VAZEC-TP_2014_Aug_04_235131_ARBO.jpg,1280,960,TLE,1120,432,1191,513,1
../../dataset/train/XML/025515_ARBO-TP_2021_Jun_27_002349_AGO.jpg,1280,960,TLE,211,169,250,216,1
../../dataset/train/XML/hf_TP_2016_May_23_204552_AGO.jpg,1280,960,TLE,813,172,945,307,1
../../dataset/train/XML/vf_TP_2017_Jul_05_232126_ARBO.jpg,1280,960,TLE,401,122,436,166,1
../../dataset/train/XML/TP_2021_Jul_15_005353_ARBO.jpg,1280,960,TLE,1129,161,1171,212,1
../../dataset/train/XML/rotated32_TP_2020_Sep_27_021123_ARBO.jpg,1280,960,TLE,244,305,297,345,1
../../dataset/train/XML/rotated-15_TP_2020_Jul_10_213222_KNM.jpg,1280,960,TLE,249,243,304,296,1
../../dataset/train/XML/vf_TP_2020_Jul_10_213222_KNM.jpg,1280,960,TLE,137,607,188,665,1
../../dataset/train/XML/TP_2020_Jul_10_213222_ARBO_copy_2.jpg,1280,960,TLE,324,686,350,703,1
../../dataset/train/XML/TP_2016_Aug_29_012815_ARBO.jpg,1280,960,TLE,234,306,272,338,1
../../dataset/train/XML/hf_TP_2017_Jul_05_234349_ARBO.jpg,1280,960,TLE,800,780,848,813,1
../../dataset/train/XML/vf_TP_2021_Jul_04_212029_ARBO.jpg,1280,960,TLE,304,833,339,870,1
../../dataset/train/XML/2_201257_ARBO-TP_2017_Jul_05_231212_AGO.jpg,1280,960,TLE,470,860,571,926,1
../../dataset/train/XML/rotated19_TP_2017_Jul_20_211430_ARBO.jpg,1280,960,TLE,273,505,363,609,1
../../dataset/train/XML/215304_ARBO-TP_2017_Jul_21_200016_VAZEC.jpg,1280,960,TLE,1070,246,1125,323,1
../../dataset/train/XML/235408_VAZEC-TP_2016_May_23_204552_AGO.jpg,1280,960,TLE,334,172,466,307,1
../../dataset/train/XML/vf_TP_2021_Jul_09_010928_AGO.jpg,1280,960,TLE,284,107,319,153,1
../../dataset/train/XML/hf_TP_2021_Jul_15_005353_ARBO.jpg,1280,960,TLE,108,161,150,212,1
../../dataset/train/XML/hf_TP_2016_Jun_26_000933_ARBO.jpg,1280,960,TLE,883,345,986,469,1
../../dataset/train/XML/TP_2016_Jun_26_000933_ARBO.jpg,1280,960,TLE,293,345,396,469,1
../../dataset/train/XML/vf_TP_2020_Jul_10_213222_ARBO_copy_2.jpg,1280,960,TLE,324,256,350,273,1
../../dataset/train/XML/1_235523_ARBO-TP_2017_Aug_10_193508_VAZEC.jpg,1280,960,TLE,340,807,420,875,1
../../dataset/train/XML/215025_VAZEC-TP_2016_May_23_201701_ARBO.jpg,1280,960,TLE,295,240,335,302,1
../../dataset/train/XML/hf_TP_2017_Jul_05_232126_ARBO.jpg,1280,960,TLE,843,792,878,836,1
../../dataset/train/XML/vf_TP_2016_Jun_25_235433_ARBO.jpg,1280,960,TLE,279,451,389,652,1
../../dataset/train/XML/rotated-26_TP_2016_Jun_25_214619_AGO.jpg,1280,960,TLE,772,203,886,289,1
../../dataset/train/XML/hf_TP_2016_May_23_201701_ARBO.jpg,1280,960,TLE,945,240,985,302,1
../../dataset/train/XML/vf_TP_2019_Jun_20_233850_ARBO_copy.jpg,1280,960,TLE,316,705,367,757,1
../../dataset/train/XML/hf_TP_2017_Jul_21_200016_VAZEC.jpg,1280,960,TLE,154,246,209,323,1
../../dataset/train/XML/hf_TP_2014_Aug_04_235131_ARBO.jpg,1280,960,TLE,88,432,159,513,1
../../dataset/train/XML/1_231742_ARBO-TP_2020_Jun_26_231535_AGO.jpg,1280,960,TLE,912,867,960,914,1
../../dataset/train/XML/rotated-5_TP_2021_Jul_15_005801_ARBO.jpg,1280,960,TLE,1111,230,1174,300,1
../../dataset/train/XML/TP_2014_Aug_04_235131_ARBO.jpg,1280,960,TLE,1120,432,1191,513,1
../../dataset/train/XML/rotated38_TP_2017_Jul_05_234349_ARBO.jpg,1280,960,TLE,656,688,703,722,1
../../dataset/train/XML/vf_TP_2020_Jun_12_230106_ARBO.jpg,1280,960,TLE,1082,279,1170,477,1
../../dataset/train/XML/TP_2020_Jun_12_233745_KNM.jpg,1280,960,TLE,1021,396,1070,430,1
../../dataset/train/XML/TP_2020_Jun_28_232030_AGO.jpg,1280,960,TLE,201,687,229,713,1
../../dataset/train/XML/1_235114_AGO-TP_2018_Aug_14_192509_VAZEC.jpg,1280,960,TLE,1036,591,1084,641,1
../../dataset/train/XML/hf_TP_2020_Jun_12_234938_AGO.jpg,1280,960,TLE,151,588,184,637,1
../../dataset/train/XML/vf_TP_2021_Jun_23_003425_AGO.jpg,1280,960,TLE,395,56,560,135,1
../../dataset/train/XML/rotated31_TP_2019_Jun_13_204519_AGO-Spec.jpg,1280,960,TLE,941,553,982,586,1
../../dataset/train/XML/vf_TP_2020_Sep_27_021123_ARBO.jpg,1280,960,TLE,351,907,404,948,1
../../dataset/train/XML/vf_TP_2017_Jul_21_204433_KNM.jpg,1280,960,TLE,141,729,214,796,1
../../dataset/train/XML/rotated-41_TP_2016_Aug_29_012815_AGO_copy.jpg,1280,960,TLE,462,217,513,251,1
../../dataset/train/XML/TP_2021_Jul_09_010928_AGO.jpg,1280,960,TLE,284,806,319,852,1
../../dataset/train/XML/vf_TP_2017_Jul_21_200016_VAZEC.jpg,1280,960,TLE,1070,636,1125,712,1
../../dataset/train/XML/vf_TP_2021_Jul_10_011111_AGO.jpg,1280,960,TLE,1076,297,1108,337,1
../../dataset/train/XML/vf_TP_2016_Jun_25_210918_ARBO.jpg,1280,960,TLE,158,403,185,439,1
../../dataset/train/XML/TP_2016_Jun_30_205839_ARBO_copy.jpg,1280,960,TLE,288,571,400,679,1
../../dataset/train/XML/vf_TP_2015_Jul_17_230031_ARBO_copy_2.jpg,1280,960,TLE,270,699,310,725,1
../../dataset/train/XML/rotated-31_TP_2020_Jul_11_202836_AGO.jpg,1280,960,TLE,614,765,650,795,1
../../dataset/train/XML/rotated-14_TP_2016_Jul_11_215813_ARBO.jpg,1280,960,TLE,272,425,321,480,1
../../dataset/train/XML/hf_TP_2021_Jul_09_010928_AGO.jpg,1280,960,TLE,960,806,995,852,1
../../dataset/train/XML/vf_TP_2016_Jun_25_220052_AGO_copy.jpg,1280,960,TLE,605,822,644,875,1
../../dataset/train/XML/TP_2020_Jul_11_202836_AGO.jpg,1280,960,TLE,855,865,886,900,1
../../dataset/train/XML/hf_TP_2016_Aug_29_012815_AGO_copy.jpg,1280,960,TLE,1010,275,1079,330,1
../../dataset/train/XML/hf_TP_2021_Jun_22_000324_ARBO.jpg,1280,960,TLE,919,683,980,756,1
../../dataset/train/XML/TP_2017_Jul_05_234349_ARBO.jpg,1280,960,TLE,432,780,480,813,1
../../dataset/train/XML/vf_TP_2020_Jun_13_000440_ARBO.jpg,1280,960,TLE,1043,222,1131,310,1
../../dataset/train/XML/hf_TP_2019_Jun_06_213039_AGO.jpg,1280,960,TLE,1024,774,1056,807,1
../../dataset/train/XML/hf_TP_2016_May_23_203752_ARBO.jpg,1280,960,TLE,887,210,979,286,1
../../dataset/train/XML/rotated12_TP_2016_Jun_25_235433_ARBO.jpg,1280,960,TLE,296,385,428,560,1
../../dataset/train/XML/TP_2019_Jun_13_204519_AGO-Spec.jpg,1280,960,TLE,938,751,988,804,1
../../dataset/train/XML/hf_TP_2016_Jun_25_203724_ARBO.jpg,1280,960,TLE,697,0,777,24,1
../../dataset/train/XML/TP_2020_Sep_27_022926_ARBO.jpg,1280,960,TLE,345,14,404,64,1
../../dataset/train/XML/hf_TP_2019_Jun_13_204519_AGO-Spec.jpg,1280,960,TLE,292,751,341,804,1
../../dataset/train/XML/vf_TP_2020_Jun_12_201406_AGO.jpg,1280,960,TLE,1091,513,1133,564,1
../../dataset/train/XML/rotated-17_TP_2019_Jun_06_213039_AGO.jpg,1280,960,TLE,220,598,254,628,1
../../dataset/train/XML/rotated-13_TP_2017_May_30_205827_ARBO.jpg,1280,960,TLE,356,674,468,768,1
../../dataset/train/XML/234054_AGO-TP_2016_May_28_211341_ARBO.jpg,1280,960,TLE,452,830,554,912,1
../../dataset/train/XML/TP_2021_Jun_27_002349_ARBO.jpg,1280,960,TLE,246,168,304,242,1
../../dataset/train/XML/013607_AGO-TP_2020_Sep_27_021123_ARBO.jpg,1280,960,TLE,351,12,404,53,1
../../dataset/train/XML/TP_2016_Jun_25_211256_ARBO.jpg,1280,960,TLE,471,0,642,72,1
../../dataset/train/XML/hf_TP_2019_Aug_11_224205_AGO.jpg,1280,960,TLE,1009,805,1071,865,1
../../dataset/train/XML/rotated11_TP_2017_Jul_21_200016_VAZEC.jpg,1280,960,TLE,975,219,1036,288,1
../../dataset/train/XML/TP_2016_May_23_201701_ARBO.jpg,1280,960,TLE,295,240,335,302,1
../../dataset/train/XML/hf_TP_2019_Aug_11_225219_AGO_copy.jpg,1280,960,TLE,930,871,990,942,1
../../dataset/train/XML/hf_TP_2016_May_28_211341_ARBO_copy.jpg,1280,960,TLE,761,831,826,887,1
../../dataset/train/XML/rotated-11_TP_2020_Jun_28_232030_AGO.jpg,1280,960,TLE,217,576,245,601,1
../../dataset/train/XML/vf_TP_2019_Jul_24_225612_ARBO.jpg,1280,960,TLE,249,589,287,634,1
../../dataset/train/XML/hf_TP_2018_Aug_14_010305_ARBO.jpg,1280,960,TLE,928,77,974,130,1
../../dataset/train/XML/hf_TP_2016_Jun_25_214619_AGO.jpg,1280,960,TLE,526,24,639,110,1
../../dataset/train/XML/hf_TP_2020_Jun_12_235901_AGO_copy.jpg,1280,960,TLE,149,566,206,608,1
../../dataset/train/XML/rotated-18_TP_2020_Jun_26_231535_AGO.jpg,1280,960,TLE,745,811,796,855,1
../../dataset/train/XML/vf_TP_2020_Sep_27_022926_ARBO.jpg,1280,960,TLE,345,895,404,945,1
../../dataset/train/XML/rotated4_TP_2021_Jul_15_010410_ARBO.jpg,1280,960,TLE,1080,162,1148,238,1
../../dataset/train/XML/vf_TP_2016_Aug_29_012815_ARBO.jpg,1280,960,TLE,234,620,272,652,1
../../dataset/train/XML/011157_VAZEC-TP_2019_Aug_11_225219_AGO.jpg,1280,960,TLE,200,804,272,877,1
../../dataset/train/XML/TP_2016_May_28_211341_ARBO.jpg,1280,960,TLE,452,830,554,912,1
../../dataset/train/XML/vf_TP_2020_Jul_10_201616_ARBO_copy.jpg,1280,960,TLE,204,369,237,397,1
../../dataset/train/XML/hf_TP_2020_Jun_06_201304_KNM.jpg,1280,960,TLE,1112,487,1184,585,1
../../dataset/train/XML/005554_ARBO-TP_2016_Jun_26_000933_ARBO.jpg,1280,960,TLE,293,345,396,469,1
../../dataset/train/XML/rotated6_TP_2020_Jul_10_205911_ARBO.jpg,1280,960,TLE,280,569,361,662,1
../../dataset/train/XML/rotated-36_TP_2019_Aug_11_225219_AGO.jpg,1280,960,TLE,195,549,267,607,1
../../dataset/train/XML/rotated-20_TP_2017_Jul_05_232126_ARBO.jpg,1280,960,TLE,376,648,413,696,1
../../dataset/train/XML/TP_2020_Sep_27_021123_ARBO.jpg,1280,960,TLE,351,12,404,53,1
../../dataset/train/XML/rotated-37_TP_2017_Aug_01_235551_ARBO.jpg,1280,960,TLE,263,582,331,634,1
../../dataset/train/XML/rotated41_TP_2016_May_28_211341_ARBO.jpg,1280,960,TLE,722,691,769,743,1
../../dataset/train/XML/rotated2_TP_2021_Jun_27_002349_ARBO.jpg,1280,960,TLE,245,193,304,265,1
../../dataset/train/XML/204026_AGO-TP_2019_Jun_20_233850_ARBO_copy.jpg,1280,960,TLE,316,203,367,255,1
../../dataset/train/XML/023005_VAZEC-TP_2021_Jul_30_215739_ARBO.jpg,1280,960,TLE,197,599,232,664,1
../../dataset/train/XML/TP_2018_May_09_200125_AGO.jpg,1280,960,TLE,772,872,883,960,1
../../dataset/train/XML/hf_TP_2017_Jul_05_231212_AGO.jpg,1280,960,TLE,708,860,809,926,1
../../dataset/train/XML/011157_VAZEC-TP_2020_Jul_10_213549_KNM.jpg,1280,960,TLE,121,229,184,329,1
../../dataset/train/XML/TP_2017_Jul_20_210417_ARBO.jpg,1280,960,TLE,217,279,275,358,1
../../dataset/train/XML/TP_2016_Jun_25_215513_AGO.jpg,1280,960,TLE,566,29,674,102,1
../../dataset/train/XML/011623_ARBO-TP_2020_Jun_12_223350_KNM.jpg,1280,960,TLE,1030,413,1060,458,1
../../dataset/train/XML/vf_TP_2017_Aug_01_235551_ARBO.jpg,1280,960,TLE,390,30,454,85,1
../../dataset/train/XML/hf_TP_2021_Jul_10_011111_AGO.jpg,1280,960,TLE,170,623,202,663,1
../../dataset/train/XML/hf_TP_2020_Jul_10_201616_ARBO.jpg,1280,960,TLE,1003,606,1036,634,1
../../dataset/train/XML/hf_TP_2015_Jul_17_230031_ARBO_copy_2.jpg,1280,960,TLE,969,234,1009,260,1
../../dataset/train/XML/TP_2017_Aug_01_235110_VAZEC.jpg,1280,960,TLE,176,746,243,811,1
